,loop,date,time,spd,lat,lon,mx,my,mz,mdir,th_des,th_err,dist,st,st_fin,col,waypoint
2382,2382,12.7.2023, 012:27:06.00,4.24,37.43956,24.945599,41.66,17.13,61.64,67.65,53.02,-14.63,17.25,78,78,0,0
2384,2384,12.7.2023, 012:27:07.00,4.24,37.43956,24.945612,36.78,19.56,65.16,61.99,50.49,-11.5,16.29,84,84,0,0
2388,2388,12.7.2023, 012:27:08.00,4.07,37.43956,24.945625,38.0,23.22,60.46,58.57,47.65,-10.92,15.38,84,84,0,0
2392,2392,12.7.2023, 012:27:09.00,4.09,37.439564,24.945637,39.22,22.0,63.99,60.71,45.41,-15.3,14.34,78,78,0,0
2395,2395,12.7.2023, 012:27:10.00,4.11,37.439568,24.94565,36.78,26.88,62.81,53.85,44.09,-9.76,13.22,84,84,0,0
2399,2399,12.7.2023, 012:27:11.00,4.09,37.439568,24.945663,36.78,26.88,62.81,53.85,40.05,-13.79,12.51,78,78,0,0
2403,2403,12.7.2023, 012:27:12.00,4.09,37.439571,24.945675,34.34,28.09,61.64,50.72,37.86,-12.85,11.25,78,78,0,0
2405,2405,12.7.2023, 012:27:13.00,4.02,37.439575,24.945688,34.34,30.53,60.46,48.36,35.14,-13.23,10.22,78,78,0,0
2408,2408,12.7.2023, 012:27:14.00,4.07,37.439579,24.9457,33.13,31.75,61.64,46.21,31.79,-14.43,9.32,78,78,0,0
2412,2412,12.7.2023, 012:27:15.00,4.07,37.439583,24.945711,31.91,35.41,60.46,42.02,26.73,-15.3,8.55,78,78,0,0
2416,2416,12.7.2023, 012:27:16.00,4.17,37.439587,24.945723,31.91,37.84,61.64,40.13,20.66,-19.47,7.76,72,72,0,0
2420,2420,12.7.2023, 012:27:17.00,3.98,37.439594,24.945732,25.81,41.5,61.64,31.88,16.0,-15.88,6.75,78,78,0,0
2424,2424,12.7.2023, 012:27:18.00,3.98,37.439602,24.945742,17.28,42.72,60.46,22.03,11.95,-10.07,5.82,84,84,0,0
2426,2426,12.7.2023, 012:27:19.00,3.93,37.43961,24.945749,17.28,45.16,59.29,20.94,5.67,-15.27,4.58,78,78,0,0
2430,2430,12.7.2023, 012:27:20.00,4.2,37.439617,24.945757,12.41,47.59,60.46,14.61,357.73,-16.88,3.8,78,78,0,0
2434,2434,12.7.2023, 012:27:21.00,4.09,37.439625,24.945763,7.53,48.81,61.64,8.77,349.42,-19.35,3.1,72,72,0,0
2438,2438,12.7.2023, 012:27:22.00,3.89,37.439636,24.945766,2.66,50.03,60.46,3.04,328.3,-34.74,1.85,60,60,0,1
2442,2442,12.7.2023, 012:27:25.00,3.09,37.439663,24.945765,-32.69,37.84,55.76,319.18,254.21,-64.97,38.44,30,30,0,1
2446,2446,12.7.2023, 012:27:26.00,2.35,37.439667,24.945761,-44.88,11.03,56.93,283.81,252.93,-30.88,38.11,60,60,0,1
2448,2448,12.7.2023, 012:27:27.00,2.82,37.439671,24.945753,-38.78,-14.56,60.46,249.42,252.38,2.97,37.76,90,90,0,1
2452,2452,12.7.2023, 012:27:28.00,3.78,37.439667,24.945742,-33.91,-20.66,59.29,238.65,252.17,13.52,36.52,96,96,0,1
2456,2456,12.7.2023, 012:27:29.00,4.43,37.439659,24.94573,-38.78,-17.0,58.11,246.33,254.07,7.74,35.44,90,90,0,1
2460,2460,12.7.2023, 012:27:30.00,4.37,37.439655,24.945719,-36.34,-19.44,58.11,241.86,253.58,11.72,34.32,96,96,0,1
2464,2464,12.7.2023, 012:27:31.00,4.52,37.439648,24.945705,-38.78,-20.66,55.76,241.96,254.26,12.3,32.94,96,96,0,1
2467,2467,12.7.2023, 012:27:32.00,4.48,37.439644,24.945692,-42.44,-14.56,56.93,251.06,254.66,3.6,31.68,90,90,0,1
2469,2469,12.7.2023, 012:27:33.00,4.61,37.439636,24.945681,-40.0,-14.56,56.93,250.0,254.82,4.83,30.46,90,90,0,1
2473,2473,12.7.2023, 012:27:34.00,4.5,37.439632,24.945667,-38.78,-18.22,61.64,244.84,255.72,10.88,29.25,96,96,0,1
2477,2477,12.7.2023, 012:27:35.00,4.5,37.439629,24.945654,-37.56,-14.56,56.93,248.81,256.24,7.43,27.98,90,90,0,1
2481,2481,12.7.2023, 012:27:36.00,4.52,37.439625,24.945641,-43.66,-12.13,56.93,254.48,256.42,1.94,26.72,90,90,0,1
2485,2485,12.7.2023, 012:27:37.00,4.44,37.439617,24.945627,-40.0,-15.78,55.76,248.47,257.44,8.98,25.37,90,90,0,1
2488,2488,12.7.2023, 012:27:38.00,4.52,37.439613,24.945614,-40.0,-10.91,59.29,254.75,257.7,2.95,24.11,90,90,0,1
2490,2490,12.7.2023, 012:27:39.00,4.59,37.43961,24.945601,-38.78,-13.34,59.29,251.01,257.61,6.59,23.0,90,90,0,1
2494,2494,12.7.2023, 012:27:40.00,4.44,37.439606,24.945589,-40.0,-14.56,56.93,250.0,258.96,8.96,21.89,90,90,0,1
2498,2498,12.7.2023, 012:27:41.00,4.33,37.439602,24.945576,-40.0,-13.34,59.29,251.55,259.35,7.8,20.56,90,90,0,1
2502,2502,12.7.2023, 012:27:42.00,4.69,37.439594,24.945562,-41.22,-14.56,56.93,250.54,260.91,10.37,19.24,96,96,0,1
2506,2506,12.7.2023, 012:27:43.00,4.43,37.43959,24.945549,-37.56,-10.91,61.64,253.81,262.7,8.89,17.99,90,90,0,1
2509,2509,12.7.2023, 012:27:44.00,4.5,37.439587,24.945536,-38.78,-13.34,62.81,251.01,263.53,12.51,16.89,96,96,0,1
2511,2511,12.7.2023, 012:27:45.00,4.59,37.439583,24.945522,-43.66,-10.91,58.11,255.97,264.41,8.44,15.64,90,90,0,1
2515,2515,12.7.2023, 012:27:46.00,4.35,37.439579,24.945511,-42.44,-12.13,59.29,254.05,263.27,9.21,14.55,90,90,0,1
2519,2519,12.7.2023, 012:27:47.00,4.46,37.439575,24.945498,-44.88,-8.47,56.93,259.31,265.91,6.59,13.32,90,90,0,1
2523,2523,12.7.2023, 012:27:48.00,4.52,37.439571,24.945482,-48.53,-10.91,56.93,257.33,268.17,10.84,11.93,96,96,0,1
2527,2527,12.7.2023, 012:27:49.00,4.3,37.439568,24.945469,-46.09,-9.69,58.11,258.13,271.02,12.89,10.7,96,96,0,1
2530,2530,12.7.2023, 012:27:50.00,4.44,37.439568,24.945456,-44.88,-8.47,55.76,259.31,270.0,10.69,9.65,96,96,0,1
2532,2532,12.7.2023, 012:27:51.00,4.63,37.439564,24.945442,-44.88,-8.47,56.93,259.31,273.86,14.55,8.45,96,96,0,1
2536,2536,12.7.2023, 012:27:52.00,4.26,37.43956,24.945429,-43.66,-6.03,61.64,262.13,278.95,16.81,7.28,102,102,0,1
2540,2540,12.7.2023, 012:27:53.00,4.48,37.43956,24.945415,-48.53,-2.38,58.11,267.2,280.7,13.5,6.08,96,96,0,1
2543,2543,12.7.2023, 012:27:54.00,4.33,37.439556,24.945402,-43.66,1.28,62.81,271.68,287.48,15.8,4.96,102,102,0,1
2547,2547,12.7.2023, 012:27:55.00,4.44,37.439556,24.945387,-44.88,4.94,56.93,276.28,293.66,17.38,3.65,102,102,0,1
2551,2551,12.7.2023, 012:27:56.00,4.19,37.439556,24.945374,-43.66,7.38,60.46,279.59,305.32,25.73,2.67,108,108,0,1
2553,2553,12.7.2023, 012:27:57.00,4.26,37.439556,24.94536,-44.88,11.03,62.81,283.81,321.55,37.74,1.66,120,120,0,0
2557,2557,12.7.2023, 012:28:00.00,2.93,37.439568,24.945328,-18.06,41.5,61.64,336.48,75.86,99.38,38.87,150,150,0,0
2561,2561,12.7.2023, 012:28:01.00,1.96,37.439571,24.945322,13.63,46.38,63.99,16.37,76.61,60.24,39.28,144,144,0,0
2565,2565,12.7.2023, 012:28:02.00,2.28,37.439575,24.945322,33.13,31.75,62.81,46.21,77.69,31.48,39.19,120,120,0,0
2569,2569,12.7.2023, 012:28:03.00,2.98,37.439579,24.945328,39.22,18.34,61.64,64.93,78.33,13.4,38.52,102,102,0,0
2572,2572,12.7.2023, 012:28:04.00,3.76,37.439583,24.945339,44.09,8.59,59.29,78.97,78.0,-0.97,37.41,90,90,0,0
2574,2574,12.7.2023, 012:28:05.00,4.06,37.439583,24.945353,45.31,6.16,59.29,82.26,77.66,-4.61,36.38,90,90,0,0
2578,2578,12.7.2023, 012:28:06.00,4.26,37.439583,24.945366,41.66,6.16,62.81,81.59,76.94,-4.66,35.2,90,90,0,0
2582,2582,12.7.2023, 012:28:07.00,4.44,37.439583,24.945379,45.31,1.28,60.46,88.38,76.79,-11.59,34.02,84,84,0,0
2586,2586,12.7.2023, 012:28:08.00,4.22,37.439583,24.945393,42.88,0.06,60.46,89.92,76.31,-13.61,32.85,84,84,0,0
2590,2590,12.7.2023, 012:28:09.00,4.44,37.439579,24.945406,40.44,3.72,61.64,84.75,75.46,-9.28,31.77,84,84,0,0
2594,2594,12.7.2023, 012:28:10.00,4.44,37.439575,24.945419,41.66,2.5,62.81,86.57,74.29,-12.28,30.85,84,84,0,0
2596,2596,12.7.2023, 012:28:11.00,4.37,37.439571,24.945433,42.88,2.5,61.64,86.66,72.26,-14.4,29.8,84,84,0,0
2600,2600,12.7.2023, 012:28:12.00,4.15,37.439571,24.945444,41.66,6.16,61.64,81.59,71.27,-10.32,28.79,84,84,0,0
2604,2604,12.7.2023, 012:28:13.00,4.44,37.439568,24.945457,42.88,4.94,60.46,83.43,70.1,-13.33,27.9,84,84,0,0
2608,2608,12.7.2023, 012:28:14.00,4.26,37.439564,24.945471,42.88,6.16,62.81,81.83,68.09,-13.73,26.9,84,84,0,0
2611,2611,12.7.2023, 012:28:15.00,4.24,37.439564,24.945484,41.66,7.38,60.46,79.96,67.23,-12.73,25.92,84,84,0,0
2615,2615,12.7.2023, 012:28:16.00,4.11,37.43956,24.945498,44.09,6.16,56.93,82.05,65.36,-16.69,24.97,78,78,0,0
2617,2617,12.7.2023, 012:28:17.00,4.06,37.43956,24.945511,42.88,11.03,60.46,75.57,64.15,-11.42,23.87,84,84,0,0
2621,2621,12.7.2023, 012:28:18.00,4.26,37.43956,24.945524,44.09,7.38,59.29,80.5,62.84,-17.67,22.79,78,78,0,0
2625,2625,12.7.2023, 012:28:19.00,4.04,37.439556,24.945538,41.66,13.47,59.29,72.08,60.52,-11.56,21.9,84,84,0,0
2629,2629,12.7.2023, 012:28:20.00,4.37,37.439556,24.945551,39.22,13.47,61.64,71.05,58.46,-12.59,20.85,84,84,0,0
2633,2633,12.7.2023, 012:28:21.00,4.13,37.439556,24.945564,42.88,13.47,59.29,72.56,57.34,-15.22,19.95,78,78,0,0
2637,2637,12.7.2023, 012:28:22.00,4.09,37.439556,24.945578,38.0,18.34,63.99,64.23,55.38,-8.85,18.94,84,84,0,0
2639,2639,12.7.2023, 012:28:23.00,4.32,37.439556,24.945591,41.66,18.34,62.81,66.23,53.21,-13.02,17.96,78,78,0,0
2643,2643,12.7.2023, 012:28:24.00,3.94,37.439556,24.945604,36.78,22.0,63.99,59.12,50.79,-8.32,17.0,84,84,0,0
2647,2647,12.7.2023, 012:28:25.00,4.15,37.439556,24.945618,35.56,23.22,61.64,56.86,47.6,-9.26,16.08,84,84,0,0
2651,2651,12.7.2023, 012:28:26.00,4.13,37.43956,24.945631,40.44,23.22,61.64,60.14,46.5,-13.63,15.04,78,78,0,0
2656,2656,12.7.2023, 012:28:27.00,4.0,37.43956,24.945642,39.22,23.22,61.64,59.37,43.62,-15.76,14.29,78,78,0,0
2660,2660,12.7.2023, 012:28:28.00,4.02,37.439564,24.945656,35.56,31.75,60.46,48.24,40.99,-7.25,13.19,84,84,0,0
2664,2664,12.7.2023, 012:28:29.00,4.22,37.439564,24.945667,35.56,28.09,61.64,51.69,37.38,-14.31,12.51,78,78,0,0
2669,2669,12.7.2023, 012:28:30.00,3.96,37.439568,24.945681,34.34,31.75,61.64,47.25,34.94,-12.3,11.58,78,78,0,0
2673,2673,12.7.2023, 012:28:31.00,4.0,37.439571,24.945694,33.13,36.63,62.81,42.13,30.26,-11.87,10.28,78,78,0,0
2677,2677,12.7.2023, 012:28:32.00,4.2,37.439579,24.945705,30.69,32.97,63.99,42.95,29.32,-13.63,9.09,78,78,0,0
2680,2680,12.7.2023, 012:28:33.00,3.96,37.439583,24.945717,28.25,37.84,62.81,36.74,23.08,-13.66,8.29,78,78,0,0
2682,2682,12.7.2023, 012:28:34.00,3.96,37.439587,24.945726,24.59,40.28,60.46,31.41,18.65,-12.76,7.66,78,78,0,0
2686,2686,12.7.2023, 012:28:35.00,4.11,37.439594,24.945736,24.59,42.72,61.64,29.93,13.64,-16.29,6.67,78,78,0,0
2690,2690,12.7.2023, 012:28:36.00,3.89,37.439602,24.945745,17.28,45.16,61.64,20.94,9.02,-11.92,5.77,78,78,0,0
2694,2694,12.7.2023, 012:28:37.00,4.04,37.43961,24.945753,14.84,46.38,58.11,17.75,1.89,-15.85,4.56,78,78,0,0
2698,2698,12.7.2023, 012:28:38.00,4.06,37.439617,24.945759,7.53,48.81,60.46,8.77,355.46,-13.31,3.81,78,78,0,0
2701,2701,12.7.2023, 012:28:39.00,3.39,37.439625,24.945763,1.44,48.81,61.64,1.69,349.42,-12.27,3.1,78,78,0,0
2703,2703,12.7.2023, 012:28:40.00,3.56,37.439636,24.945763,-10.75,47.59,62.81,347.27,340.56,-6.71,1.63,84,84,0,1
2707,2707,12.7.2023, 012:28:43.00,3.13,37.439663,24.945755,-32.69,35.41,58.11,317.29,253.84,-63.45,37.57,30,30,0,1
2711,2711,12.7.2023, 012:28:44.00,2.37,37.439667,24.945751,-47.31,4.94,54.58,275.96,252.87,-23.09,37.39,66,66,0,1
2714,2714,12.7.2023, 012:28:45.00,3.13,37.439671,24.945742,-42.44,-9.69,59.29,257.14,251.6,-5.54,36.76,84,84,0,1
2718,2718,12.7.2023, 012:28:46.00,4.0,37.439667,24.94573,-38.78,-15.78,56.93,247.86,252.01,4.16,35.66,90,90,0,1
2722,2722,12.7.2023, 012:28:47.00,4.37,37.439659,24.945717,-37.56,-23.09,58.11,238.42,253.21,14.79,34.28,96,96,0,1
2724,2724,12.7.2023, 012:28:48.00,4.3,37.439655,24.945705,-41.22,-19.44,55.76,244.75,252.99,8.24,33.16,90,90,0,1
2728,2728,12.7.2023, 012:28:49.00,4.59,37.439651,24.945692,-40.0,-19.44,58.11,244.08,253.01,8.93,31.9,90,90,0,1
2732,2732,12.7.2023, 012:28:50.00,4.46,37.439644,24.945679,-42.44,-15.78,60.46,249.6,253.71,4.11,30.52,90,90,0,1
2737,2737,12.7.2023, 012:28:51.00,4.22,37.43964,24.945667,-40.0,-13.34,59.29,251.55,253.93,2.38,29.55,90,90,0,1
2741,2741,12.7.2023, 012:28:52.00,4.56,37.439632,24.945654,-38.78,-17.0,58.11,246.33,255.11,8.78,28.08,90,90,0,1
2745,2745,12.7.2023, 012:28:53.00,4.59,37.439629,24.945641,-37.56,-17.0,60.46,245.65,255.63,9.98,26.82,90,90,0,1
2749,2749,12.7.2023, 012:28:54.00,4.56,37.439625,24.945627,-40.0,-17.0,59.29,246.97,256.19,9.22,25.55,90,90,0,1
2753,2753,12.7.2023, 012:28:55.00,4.48,37.439617,24.945614,-40.0,-14.56,58.11,250.0,256.82,6.83,24.2,90,90,0,1
2757,2757,12.7.2023, 012:28:56.00,4.61,37.439613,24.945601,-38.78,-14.56,56.93,249.42,256.68,7.27,23.08,90,90,0,1
2761,2761,12.7.2023, 012:28:57.00,4.35,37.43961,24.945589,-42.44,-14.56,56.93,251.06,257.01,5.95,21.97,90,90,0,1
2764,2764,12.7.2023, 012:28:58.00,4.35,37.439606,24.945576,-43.66,-10.91,55.76,255.97,258.32,2.34,20.71,90,90,0,1
2766,2766,12.7.2023, 012:28:59.00,4.54,37.439598,24.945562,-40.0,-12.13,56.93,253.14,260.36,7.22,19.3,90,90,0,1
2770,2770,12.7.2023, 012:29:00.00,4.32,37.439594,24.945551,-38.78,-13.34,59.29,251.01,261.05,10.04,18.34,90,90,0,1
2774,2774,12.7.2023, 012:29:01.00,4.48,37.43959,24.945538,-43.66,-14.56,54.58,251.55,261.68,10.13,17.09,96,96,0,1
2778,2778,12.7.2023, 012:29:02.00,4.48,37.439587,24.945526,-38.78,-10.91,59.29,254.29,263.16,8.87,15.99,90,90,0,1
2781,2781,12.7.2023, 012:29:03.00,4.56,37.439583,24.945511,-40.0,-12.13,58.11,253.14,264.01,10.87,14.6,96,96,0,1
2784,2784,12.7.2023, 012:29:04.00,4.37,37.439579,24.945498,-43.66,-10.91,55.76,255.97,262.66,6.69,13.35,90,90,0,1
2786,2786,12.7.2023, 012:29:05.00,4.52,37.439575,24.945484,-40.0,-10.91,60.46,254.75,266.4,11.65,12.11,96,96,0,1
2790,2790,12.7.2023, 012:29:06.00,4.44,37.439571,24.945471,-43.66,-8.47,54.58,259.02,267.04,8.02,11.03,90,90,0,1
2794,2794,12.7.2023, 012:29:07.00,4.44,37.439568,24.945457,-42.44,-9.69,59.29,257.14,270.0,12.86,9.8,96,96,0,1
2798,2798,12.7.2023, 012:29:08.00,4.26,37.439564,24.945444,-42.44,-7.25,59.29,260.31,272.53,12.23,8.6,96,96,0,1
2802,2802,12.7.2023, 012:29:09.00,4.61,37.439564,24.945431,-43.66,-4.81,56.93,263.71,272.94,9.23,7.4,96,96,0,1
2806,2806,12.7.2023, 012:29:10.00,4.39,37.43956,24.945417,-44.88,-7.25,58.11,260.82,280.44,19.62,6.23,102,102,0,1
2808,2808,12.7.2023, 012:29:11.00,4.3,37.439556,24.945404,-41.22,-1.16,59.29,268.39,288.96,20.56,5.1,102,102,0,1
2812,2812,12.7.2023, 012:29:12.00,3.59,37.439556,24.945393,-43.66,-2.38,59.29,266.89,290.46,23.58,4.23,108,108,0,1
2816,2816,12.7.2023, 012:29:13.00,3.74,37.439552,24.945381,-48.53,3.72,58.11,274.38,302.2,27.82,3.38,108,108,0,1
2820,2820,12.7.2023, 012:29:14.00,4.02,37.439552,24.94537,-44.88,12.25,61.64,285.27,316.82,31.55,2.48,114,114,0,1
2824,2824,12.7.2023, 012:29:15.00,3.93,37.439556,24.945358,-42.44,22.0,59.29,297.4,325.21,27.81,1.55,114,114,0,0
2827,2827,12.7.2023, 012:29:18.00,2.85,37.439568,24.945328,-7.09,41.5,59.29,350.3,75.86,85.56,38.87,150,150,0,0
2829,2829,12.7.2023, 012:29:19.00,2.19,37.439575,24.945324,16.06,43.94,63.99,20.08,77.6,57.52,38.9,138,138,0,0
2833,2833,12.7.2023, 012:29:20.00,2.3,37.439579,24.945326,38.0,28.09,63.99,53.52,78.37,24.85,38.67,108,108,0,0
2837,2837,12.7.2023, 012:29:21.00,3.15,37.439583,24.945332,42.88,18.34,62.81,66.84,77.96,11.12,38.15,96,96,0,0
2841,2841,12.7.2023, 012:29:22.00,3.93,37.439583,24.945343,41.66,11.03,58.11,75.17,77.91,2.74,37.12,90,90,0,0
2845,2845,12.7.2023, 012:29:23.00,4.32,37.439587,24.945358,41.66,6.16,61.64,81.59,77.75,-3.84,35.71,90,90,0,0
2848,2848,12.7.2023, 012:29:24.00,4.3,37.439583,24.945372,44.09,7.38,61.64,80.5,76.71,-3.79,34.61,90,90,0,0
2850,2850,12.7.2023, 012:29:25.00,4.19,37.439583,24.945385,41.66,3.72,62.81,84.9,76.61,-8.28,33.58,84,84,0,0
2854,2854,12.7.2023, 012:29:26.00,4.43,37.439583,24.945398,42.88,3.72,60.46,85.04,76.12,-8.92,32.41,84,84,0,0
2858,2858,12.7.2023, 012:29:27.00,4.33,37.439583,24.945412,42.88,3.72,62.81,85.04,75.26,-9.79,31.24,84,84,0,0
2862,2862,12.7.2023, 012:29:28.00,4.57,37.439579,24.945425,40.44,4.94,63.99,83.04,75.02,-8.02,30.17,84,84,0,0
2866,2866,12.7.2023, 012:29:29.00,4.54,37.439579,24.945438,40.44,6.16,60.46,81.34,74.4,-6.94,29.01,90,90,0,0
2870,2870,12.7.2023, 012:29:30.00,4.43,37.439575,24.945454,42.88,0.06,60.46,89.92,72.52,-17.39,27.82,78,78,0,0
2872,2872,12.7.2023, 012:29:31.00,4.35,37.439575,24.945465,44.09,6.16,59.29,82.05,71.95,-10.11,26.96,84,84,0,0
2876,2876,12.7.2023, 012:29:32.00,4.32,37.439571,24.945478,44.09,4.94,58.11,83.61,69.15,-14.47,25.94,78,78,0,0
2880,2880,12.7.2023, 012:29:33.00,4.13,37.439568,24.945492,41.66,6.16,60.46,81.59,67.36,-14.23,25.08,78,78,0,0
2883,2883,12.7.2023, 012:29:34.00,4.19,37.439568,24.945505,41.66,7.38,60.46,79.96,66.67,-13.29,23.97,84,84,0,0
2887,2887,12.7.2023, 012:29:35.00,4.19,37.439564,24.945517,45.31,7.38,59.29,80.76,64.09,-16.67,23.3,78,78,0,0
2891,2891,12.7.2023, 012:29:36.00,4.04,37.439564,24.94553,44.09,9.81,59.29,77.45,63.17,-14.28,22.21,78,78,0,0
2893,2893,12.7.2023, 012:29:37.00,4.35,37.43956,24.945543,41.66,4.94,62.81,83.24,60.81,-22.43,21.32,72,72,0,0
2897,2897,12.7.2023, 012:29:38.00,4.02,37.43956,24.945557,44.09,11.03,58.11,75.95,59.16,-16.8,20.27,78,78,0,0
2901,2901,12.7.2023, 012:29:39.00,4.22,37.439556,24.945568,42.88,12.25,61.64,74.05,56.63,-17.42,19.57,78,78,0,0
2905,2905,12.7.2023, 012:29:40.00,4.3,37.439556,24.945583,40.44,13.47,60.46,71.58,54.6,-16.98,18.57,78,78,0,0
2909,2909,12.7.2023, 012:29:41.00,3.94,37.439556,24.945595,42.88,17.13,60.46,68.23,52.63,-15.6,17.72,78,78,0,0
2913,2913,12.7.2023, 012:29:42.00,4.19,37.439556,24.945608,40.44,18.34,63.99,65.6,50.15,-15.45,16.77,78,78,0,0
2915,2915,12.7.2023, 012:29:43.00,4.0,37.439556,24.945621,40.44,22.0,61.64,61.45,46.88,-14.57,15.85,78,78,0,0
2919,2919,12.7.2023, 012:29:44.00,4.07,37.439556,24.945635,42.88,24.44,56.93,60.32,43.78,-16.54,14.98,78,78,0,0
2923,2923,12.7.2023, 012:29:45.00,4.06,37.439556,24.945648,40.44,26.88,61.64,56.39,41.27,-15.12,14.26,78,78,0,0
2927,2927,12.7.2023, 012:29:46.00,4.15,37.43956,24.94566,34.34,26.88,62.81,51.96,38.45,-13.51,13.28,78,78,0,0
2931,2931,12.7.2023, 012:29:47.00,3.98,37.43956,24.945673,35.56,28.09,63.99,51.69,34.72,-16.97,12.55,78,78,0,0
2934,2934,12.7.2023, 012:29:48.00,4.04,37.439564,24.945684,33.13,30.53,65.16,47.33,31.56,-15.77,11.65,78,78,0,0
2936,2936,12.7.2023, 012:29:49.00,4.02,37.439568,24.945698,31.91,36.63,62.81,41.06,27.19,-13.87,10.72,78,78,0,0
2940,2940,12.7.2023, 012:29:50.00,4.24,37.439571,24.945709,30.69,37.84,62.81,39.04,24.07,-14.97,9.64,78,78,0,0
2944,2944,12.7.2023, 012:29:51.00,3.87,37.439579,24.945721,27.03,40.28,62.81,33.86,21.17,-12.69,8.53,78,78,0,0
2948,2948,12.7.2023, 012:29:52.00,3.94,37.439583,24.94573,23.38,46.38,60.46,26.75,14.82,-11.93,7.88,78,78,0,0
2952,2952,12.7.2023, 012:29:53.00,4.26,37.43959,24.94574,19.72,43.94,63.99,24.17,10.65,-13.52,6.97,78,78,0,0
2956,2956,12.7.2023, 012:29:54.00,3.78,37.439598,24.945747,14.84,47.59,59.29,17.32,5.5,-11.82,6.11,78,78,0,0
2958,2958,12.7.2023, 012:29:55.00,4.3,37.43961,24.945753,9.97,47.59,60.46,11.83,1.89,-9.94,4.56,78,78,0,0
2962,2962,12.7.2023, 012:29:56.00,4.11,37.439617,24.945759,5.09,45.16,62.81,6.44,355.46,-10.98,3.81,78,78,0,0
2966,2966,12.7.2023, 012:29:57.00,3.82,37.439629,24.945763,3.88,48.81,61.64,4.54,348.05,-16.49,2.73,72,72,0,0
2970,2970,12.7.2023, 012:29:58.00,4.24,37.439636,24.945765,-3.44,50.03,61.64,356.07,332.11,-23.96,1.77,66,66,0,1
2974,2974,12.7.2023, 012:30:01.00,3.33,37.439667,24.945763,-27.81,41.5,60.46,326.17,253.0,-73.17,38.25,30,30,0,1
2977,2977,12.7.2023, 012:30:02.00,1.89,37.439671,24.945761,-41.22,14.69,56.93,289.61,252.39,-37.23,38.34,54,54,0,1
2979,2979,12.7.2023, 012:30:03.00,2.54,37.439674,24.945753,-40.0,-10.91,56.93,254.75,251.84,-2.91,37.88,84,84,0,1
2983,2983,12.7.2023, 012:30:04.00,3.78,37.439671,24.945744,-38.78,-19.44,58.11,243.38,251.68,8.3,36.9,90,90,0,1
2987,2987,12.7.2023, 012:30:05.00,4.09,37.439667,24.945732,-37.56,-21.88,58.11,239.78,252.09,12.3,35.81,90,90,0,1
2991,2991,12.7.2023, 012:30:06.00,4.33,37.439659,24.945719,-36.34,-19.44,59.29,241.86,253.28,11.42,34.43,90,90,0,1
2995,2995,12.7.2023, 012:30:07.00,4.56,37.439655,24.945707,-37.56,-19.44,60.46,242.64,253.07,10.43,33.31,90,90,0,1
2998,2998,12.7.2023, 012:30:08.00,4.48,37.439648,24.945694,-37.56,-19.44,58.11,242.64,254.07,11.43,31.93,90,90,0,1
3001,3001,12.7.2023, 012:30:09.00,4.44,37.43964,24.945681,-33.91,-19.44,55.76,240.18,254.48,14.3,30.56,96,96,0,1
3005,3005,12.7.2023, 012:30:10.00,3.98,37.439636,24.945671,-31.47,-29.19,61.64,227.15,254.44,27.29,29.73,108,108,0,1
3009,3009,12.7.2023, 012:30:11.00,4.22,37.439629,24.945662,-37.56,-21.88,55.76,239.78,256.9,17.11,28.57,96,96,0,1
3013,3013,12.7.2023, 012:30:12.00,4.37,37.439621,24.94565,-40.0,-17.0,56.93,246.97,258.02,11.04,27.51,90,90,0,1
3017,3017,12.7.2023, 012:30:13.00,4.22,37.439617,24.945637,-42.44,-14.56,56.93,251.06,257.47,6.41,26.25,90,90,0,1
3021,3021,12.7.2023, 012:30:14.00,4.48,37.439613,24.945623,-42.44,-13.34,58.11,252.55,258.15,5.6,24.99,90,90,0,1
3025,3025,12.7.2023, 012:30:15.00,4.39,37.43961,24.94561,-41.22,-13.34,56.93,252.06,258.44,6.38,23.74,90,90,0,1
3029,3029,12.7.2023, 012:30:16.00,4.56,37.439606,24.945599,-42.44,-10.91,56.93,255.59,259.33,3.74,22.62,90,90,0,1
3033,3033,12.7.2023, 012:30:17.00,4.44,37.439602,24.945585,-40.0,-12.13,56.93,253.14,260.3,7.16,21.44,90,90,0,1
3037,3037,12.7.2023, 012:30:18.00,4.56,37.439598,24.945572,-40.0,-7.25,58.11,259.73,260.79,1.06,20.19,90,90,0,1
3040,3040,12.7.2023, 012:30:19.00,4.44,37.439594,24.945559,-40.0,-8.47,59.29,258.05,260.77,2.72,18.94,90,90,0,1
3042,3042,12.7.2023, 012:30:20.00,4.52,37.43959,24.945545,-41.22,-10.91,59.29,255.18,261.97,6.79,17.69,90,90,0,1
3046,3046,12.7.2023, 012:30:21.00,4.5,37.439587,24.945532,-40.0,-13.34,58.11,251.55,263.35,11.8,16.44,96,96,0,1
3050,3050,12.7.2023, 012:30:22.00,4.54,37.439583,24.94552,-40.0,-13.34,56.93,251.55,264.36,12.81,15.49,96,96,0,1
3054,3054,12.7.2023, 012:30:23.00,4.48,37.439579,24.945507,-44.88,-8.47,59.29,259.31,263.12,3.81,14.25,90,90,0,1
3058,3058,12.7.2023, 012:30:24.00,4.48,37.439575,24.945494,-41.22,-7.25,61.64,260.02,265.81,5.79,13.01,90,90,0,1
